predictor,PrcIncMSE,metric,region,iteration
pet_mm_cy.previous,3.111889753099132,peak2z_length,North Great Plains,2
pet_mm_jas.previous,2.7902694008927633,peak2z_length,North Great Plains,2
pet_mm_ond.previous,2.1221544330937134,peak2z_length,North Great Plains,2
pet_mm_jfm.previous,1.6057376400739614,peak2z_length,North Great Plains,2
pet_mm_amj.previous,0.50422670537208,peak2z_length,North Great Plains,2
T_max_c_cy.previous,3.0537268759478553,peak2z_length,North Great Plains,2
T_max_c_jas.previous,2.8700319601086366,peak2z_length,North Great Plains,2
T_max_c_ond.previous,3.7401753114020546,peak2z_length,North Great Plains,2
T_max_c_jfm.previous,2.845481995300064,peak2z_length,North Great Plains,2
T_max_c_amj.previous,2.5419382783436957,peak2z_length,North Great Plains,2
swe_mm_cy.previous,1.3545449356998303,peak2z_length,North Great Plains,2
swe_mm_jas.previous,-1.3772468891378458,peak2z_length,North Great Plains,2
swe_mm_ond.previous,-0.9354204620957574,peak2z_length,North Great Plains,2
swe_mm_jfm.previous,2.0131331175365244,peak2z_length,North Great Plains,2
swe_mm_amj.previous,1.8618878409902377,peak2z_length,North Great Plains,2
p.pet_cy.previous,5.683245875416866,peak2z_length,North Great Plains,2
swe.p_cy.previous,0.35883393138269304,peak2z_length,North Great Plains,2
p.pet_jfm.previous,0.7355596725352954,peak2z_length,North Great Plains,2
swe.p_jfm.previous,2.8321398952935137,peak2z_length,North Great Plains,2
p.pet_amj.previous,1.5990332106658502,peak2z_length,North Great Plains,2
swe.p_amj.previous,0.5263093966035931,peak2z_length,North Great Plains,2
p.pet_jas.previous,3.2222658560142894,peak2z_length,North Great Plains,2
swe.p_jas.previous,-4.123488578204799,peak2z_length,North Great Plains,2
p.pet_ond.previous,1.8561173514619307,peak2z_length,North Great Plains,2
swe.p_ond.previous,-1.308094695880562,peak2z_length,North Great Plains,2
dams_n,5.180992113928726,peak2z_length,North Great Plains,2
maxstorage_af,3.785118623274486,peak2z_length,North Great Plains,2
normstorage_af,4.947023953746233,peak2z_length,North Great Plains,2
majordams_n,4.001938613139429,peak2z_length,North Great Plains,2
wuse_mm,4.536258606873759,peak2z_length,North Great Plains,2
irrig_prc,3.638618365041972,peak2z_length,North Great Plains,2
lulc_water_prc,6.754860945838388,peak2z_length,North Great Plains,2
lulc_dev_prc,1.2137355463237396,peak2z_length,North Great Plains,2
lulc_wetland_prc,10.268940203899513,peak2z_length,North Great Plains,2
lulc_forest_prc,4.277237797144252,peak2z_length,North Great Plains,2
lulc_barren_prc,6.698869916508712,peak2z_length,North Great Plains,2
lulc_grass_prc,4.074969979895082,peak2z_length,North Great Plains,2
lulc_ag_prc,6.223225574314838,peak2z_length,North Great Plains,2
drain_sqkm,3.53893308385903,peak2z_length,North Great Plains,2
elev_mean_m_basin,5.293248635480842,peak2z_length,North Great Plains,2
slope_pct,3.5256043206103063,peak2z_length,North Great Plains,2
awcave,3.569147335936183,peak2z_length,North Great Plains,2
permave,8.594570131934757,peak2z_length,North Great Plains,2
topwet,7.773973604672855,peak2z_length,North Great Plains,2
depth_bedrock_m,5.585153301142912,peak2z_length,North Great Plains,2
porosity,6.7417977892740115,peak2z_length,North Great Plains,2
storage_m,4.29567776359019,peak2z_length,North Great Plains,2
clayave,9.580045110399645,peak2z_length,North Great Plains,2
siltave,6.0650299969367705,peak2z_length,North Great Plains,2
sandave,3.4449844797553504,peak2z_length,North Great Plains,2
p_mm_cy,2.0550652142810417,peak2z_length,North Great Plains,3
p_mm_jas,3.2993569765335136,peak2z_length,North Great Plains,3
p_mm_ond,1.6404722101544897,peak2z_length,North Great Plains,3
p_mm_jfm,-0.7932775796668302,peak2z_length,North Great Plains,3
p_mm_amj,1.9023635367223868,peak2z_length,North Great Plains,3
pet_mm_cy,2.6784426404618147,peak2z_length,North Great Plains,3
pet_mm_jas,1.5032094420849589,peak2z_length,North Great Plains,3
pet_mm_ond,3.1328668376027053,peak2z_length,North Great Plains,3
pet_mm_jfm,1.469817223379231,peak2z_length,North Great Plains,3
pet_mm_amj,-0.74405311649772,peak2z_length,North Great Plains,3
T_max_c_cy,2.6098322161891008,peak2z_length,North Great Plains,3
T_max_c_jas,1.4386121012095126,peak2z_length,North Great Plains,3
T_max_c_ond,2.6762488808622678,peak2z_length,North Great Plains,3
T_max_c_jfm,2.9144161665378294,peak2z_length,North Great Plains,3
T_max_c_amj,3.36675013055246,peak2z_length,North Great Plains,3
swe_mm_cy,2.7766395515160025,peak2z_length,North Great Plains,3
swe_mm_jas,0.04678155397895184,peak2z_length,North Great Plains,3
swe_mm_ond,2.727925074431581,peak2z_length,North Great Plains,3
swe_mm_jfm,1.4711719921269664,peak2z_length,North Great Plains,3
swe_mm_amj,1.5208274582306536,peak2z_length,North Great Plains,3
p.pet_cy,0.9841590420743875,peak2z_length,North Great Plains,3
swe.p_cy,1.5813817019014391,peak2z_length,North Great Plains,3
p.pet_jfm,-1.393650895400514,peak2z_length,North Great Plains,3
swe.p_jfm,2.8925913156004484,peak2z_length,North Great Plains,3
p.pet_amj,2.2663475261797754,peak2z_length,North Great Plains,3
swe.p_amj,-1.6601727226227827,peak2z_length,North Great Plains,3
p.pet_jas,1.9191035965635692,peak2z_length,North Great Plains,3
swe.p_jas,0.6861194962164598,peak2z_length,North Great Plains,3
p.pet_ond,3.7683852892663796,peak2z_length,North Great Plains,3
swe.p_ond,1.8110566826640804,peak2z_length,North Great Plains,3
p_mm_cy.previous,4.7452259658597615,peak2z_length,North Great Plains,3
p_mm_jas.previous,1.1621581733415325,peak2z_length,North Great Plains,3
p_mm_ond.previous,-0.3185184375743301,peak2z_length,North Great Plains,3
p_mm_jfm.previous,0.2614037733333944,peak2z_length,North Great Plains,3
p_mm_amj.previous,-1.17766417125341,peak2z_length,North Great Plains,3
pet_mm_cy.previous,1.989247031214369,peak2z_length,North Great Plains,3
pet_mm_jas.previous,3.3136367754075913,peak2z_length,North Great Plains,3
pet_mm_ond.previous,0.4700837067193474,peak2z_length,North Great Plains,3
pet_mm_jfm.previous,4.080106291979062,peak2z_length,North Great Plains,3
pet_mm_amj.previous,0.07439910454651165,peak2z_length,North Great Plains,3
T_max_c_cy.previous,2.187559627780361,peak2z_length,North Great Plains,3
T_max_c_jas.previous,2.9221351963193203,peak2z_length,North Great Plains,3
T_max_c_ond.previous,3.4753100292139982,peak2z_length,North Great Plains,3
T_max_c_jfm.previous,3.700537722220003,peak2z_length,North Great Plains,3
T_max_c_amj.previous,-2.0343117885539117,peak2z_length,North Great Plains,3
swe_mm_cy.previous,3.1775364517794062,peak2z_length,North Great Plains,3
swe_mm_jas.previous,-2.1948647951889857,peak2z_length,North Great Plains,3
swe_mm_ond.previous,0.8814016820952705,peak2z_length,North Great Plains,3
swe_mm_jfm.previous,2.363189979131626,peak2z_length,North Great Plains,3
swe_mm_amj.previous,0.009996399813519918,peak2z_length,North Great Plains,3
p.pet_cy.previous,5.043725170585326,peak2z_length,North Great Plains,3
swe.p_cy.previous,1.1877775656999858,peak2z_length,North Great Plains,3
p.pet_jfm.previous,3.0226419268422275,peak2z_length,North Great Plains,3
swe.p_jfm.previous,2.1743913013407252,peak2z_length,North Great Plains,3
p.pet_amj.previous,-0.7156924679475026,peak2z_length,North Great Plains,3
swe.p_amj.previous,-0.3200499357761463,peak2z_length,North Great Plains,3
p.pet_jas.previous,3.5636647804583252,peak2z_length,North Great Plains,3
swe.p_jas.previous,-2.7571816723472495,peak2z_length,North Great Plains,3
p.pet_ond.previous,0.2717895187218222,peak2z_length,North Great Plains,3
swe.p_ond.previous,1.08696359224606,peak2z_length,North Great Plains,3
dams_n,6.987708409284208,peak2z_length,North Great Plains,3
maxstorage_af,5.0022669215043765,peak2z_length,North Great Plains,3
normstorage_af,6.396808314550711,peak2z_length,North Great Plains,3
majordams_n,2.4879968611106986,peak2z_length,North Great Plains,3
wuse_mm,4.503165137182634,peak2z_length,North Great Plains,3
irrig_prc,3.0023952060668995,peak2z_length,North Great Plains,3
lulc_water_prc,4.9371302015042176,peak2z_length,North Great Plains,3
lulc_dev_prc,2.6134477847200133,peak2z_length,North Great Plains,3
lulc_wetland_prc,11.93788559565005,peak2z_length,North Great Plains,3
lulc_forest_prc,5.854969722489226,peak2z_length,North Great Plains,3
lulc_barren_prc,3.66491189055509,peak2z_length,North Great Plains,3
lulc_grass_prc,5.601431686392935,peak2z_length,North Great Plains,3
lulc_ag_prc,3.766915565420556,peak2z_length,North Great Plains,3
drain_sqkm,2.7305548281667487,peak2z_length,North Great Plains,3
elev_mean_m_basin,4.678960006312923,peak2z_length,North Great Plains,3
