predictor,PrcIncMSE,metric,region,iteration
elev_mean_m_basin,9.165135751623579,zeroflowfirst,Mediterranean California,1
slope_pct,8.472639044304945,zeroflowfirst,Mediterranean California,1
awcave,5.616232202338436,zeroflowfirst,Mediterranean California,1
permave,8.65140528780219,zeroflowfirst,Mediterranean California,1
topwet,8.686286670236846,zeroflowfirst,Mediterranean California,1
depth_bedrock_m,15.995719147758182,zeroflowfirst,Mediterranean California,1
porosity,10.417378815223474,zeroflowfirst,Mediterranean California,1
storage_m,10.271600180866475,zeroflowfirst,Mediterranean California,1
clayave,7.066018274026385,zeroflowfirst,Mediterranean California,1
siltave,9.521138248653708,zeroflowfirst,Mediterranean California,1
sandave,8.088427471014976,zeroflowfirst,Mediterranean California,1
p_mm_cy,2.1453627115106033,zeroflowfirst,Mediterranean California,2
p_mm_jas,1.4215416471694136,zeroflowfirst,Mediterranean California,2
p_mm_ond,2.9785894640496364,zeroflowfirst,Mediterranean California,2
p_mm_jfm,2.5127006121783544,zeroflowfirst,Mediterranean California,2
p_mm_amj,6.530581444530578,zeroflowfirst,Mediterranean California,2
pet_mm_cy,5.719503824339712,zeroflowfirst,Mediterranean California,2
pet_mm_jas,4.824765592820338,zeroflowfirst,Mediterranean California,2
pet_mm_ond,2.1184626485119833,zeroflowfirst,Mediterranean California,2
pet_mm_jfm,2.9490731782980832,zeroflowfirst,Mediterranean California,2
pet_mm_amj,2.81293978365602,zeroflowfirst,Mediterranean California,2
T_max_c_cy,6.232000336723762,zeroflowfirst,Mediterranean California,2
T_max_c_jas,6.030910843292816,zeroflowfirst,Mediterranean California,2
T_max_c_ond,5.610676439699701,zeroflowfirst,Mediterranean California,2
T_max_c_jfm,6.188444179566358,zeroflowfirst,Mediterranean California,2
T_max_c_amj,3.8914747648331245,zeroflowfirst,Mediterranean California,2
swe_mm_cy,1.942339945937679,zeroflowfirst,Mediterranean California,2
swe_mm_jas,-1.0959243582613831,zeroflowfirst,Mediterranean California,2
swe_mm_ond,1.1923364045967473,zeroflowfirst,Mediterranean California,2
swe_mm_jfm,1.5198347542796395,zeroflowfirst,Mediterranean California,2
swe_mm_amj,1.46629394362147,zeroflowfirst,Mediterranean California,2
p.pet_cy,4.004055147404378,zeroflowfirst,Mediterranean California,2
swe.p_cy,2.7535336257002165,zeroflowfirst,Mediterranean California,2
p.pet_jfm,3.1295135846202737,zeroflowfirst,Mediterranean California,2
swe.p_jfm,4.454538899470117,zeroflowfirst,Mediterranean California,2
p.pet_amj,7.427143516984904,zeroflowfirst,Mediterranean California,2
swe.p_amj,2.9948153767511574,zeroflowfirst,Mediterranean California,2
p.pet_jas,1.5310245227424413,zeroflowfirst,Mediterranean California,2
swe.p_jas,1.0010015025043828,zeroflowfirst,Mediterranean California,2
p.pet_ond,2.3747212659874037,zeroflowfirst,Mediterranean California,2
swe.p_ond,2.7191848605353277,zeroflowfirst,Mediterranean California,2
p_mm_cy.previous,17.342521965801442,zeroflowfirst,Mediterranean California,2
p_mm_jas.previous,4.607052267330336,zeroflowfirst,Mediterranean California,2
p_mm_ond.previous,6.292452720721644,zeroflowfirst,Mediterranean California,2
