predictor,PrcIncMSE,metric,region,iteration
p_mm_cy.previous,4.655330298504986,peak2z_length,Eastern Forests,3
p_mm_jas.previous,6.797286183193332,peak2z_length,Eastern Forests,3
p_mm_ond.previous,3.5746821166887695,peak2z_length,Eastern Forests,3
p_mm_jfm.previous,2.9328983059251503,peak2z_length,Eastern Forests,3
p_mm_amj.previous,1.5593540119777771,peak2z_length,Eastern Forests,3
pet_mm_cy.previous,3.6437002817346715,peak2z_length,Eastern Forests,3
pet_mm_jas.previous,6.449452916666654,peak2z_length,Eastern Forests,3
pet_mm_ond.previous,3.742667596754287,peak2z_length,Eastern Forests,3
pet_mm_jfm.previous,8.006410339048422,peak2z_length,Eastern Forests,3
pet_mm_amj.previous,1.8872627859217765,peak2z_length,Eastern Forests,3
T_max_c_cy.previous,5.751468460346159,peak2z_length,Eastern Forests,3
T_max_c_jas.previous,5.316449225644666,peak2z_length,Eastern Forests,3
T_max_c_ond.previous,5.188461637376411,peak2z_length,Eastern Forests,3
T_max_c_jfm.previous,5.605416645610377,peak2z_length,Eastern Forests,3
T_max_c_amj.previous,4.104252102284088,peak2z_length,Eastern Forests,3
swe_mm_cy.previous,2.6277791082520396,peak2z_length,Eastern Forests,3
swe_mm_jas.previous,0,peak2z_length,Eastern Forests,3
swe_mm_ond.previous,1.8111990209088742,peak2z_length,Eastern Forests,3
swe_mm_jfm.previous,2.7241374040172204,peak2z_length,Eastern Forests,3
swe_mm_amj.previous,0.9946704394449372,peak2z_length,Eastern Forests,3
p.pet_cy.previous,3.43233652660802,peak2z_length,Eastern Forests,3
swe.p_cy.previous,5.593732205081342,peak2z_length,Eastern Forests,3
p.pet_jfm.previous,4.881499563084216,peak2z_length,Eastern Forests,3
swe.p_jfm.previous,5.111757972141655,peak2z_length,Eastern Forests,3
p.pet_amj.previous,3.2059220438801477,peak2z_length,Eastern Forests,3
swe.p_amj.previous,-0.19033544700965893,peak2z_length,Eastern Forests,3
p.pet_jas.previous,5.84368388327934,peak2z_length,Eastern Forests,3
swe.p_jas.previous,0,peak2z_length,Eastern Forests,3
p.pet_ond.previous,4.111578736390195,peak2z_length,Eastern Forests,3
swe.p_ond.previous,2.9421502088675138,peak2z_length,Eastern Forests,3
dams_n,8.815127098836438,peak2z_length,Eastern Forests,3
maxstorage_af,9.760556059382685,peak2z_length,Eastern Forests,3
normstorage_af,8.8238674292397,peak2z_length,Eastern Forests,3
majordams_n,6.175321265563204,peak2z_length,Eastern Forests,3
wuse_mm,10.84609598809417,peak2z_length,Eastern Forests,3
irrig_prc,7.019916858839119,peak2z_length,Eastern Forests,3
lulc_water_prc,9.015011153468066,peak2z_length,Eastern Forests,3
lulc_dev_prc,13.027954321035507,peak2z_length,Eastern Forests,3
lulc_wetland_prc,8.750541598523764,peak2z_length,Eastern Forests,3
lulc_forest_prc,7.206263054128505,peak2z_length,Eastern Forests,3
lulc_barren_prc,6.642950761582077,peak2z_length,Eastern Forests,3
lulc_grass_prc,8.390621595657477,peak2z_length,Eastern Forests,3
lulc_ag_prc,6.991257101385369,peak2z_length,Eastern Forests,3
drain_sqkm,18.71445634722307,peak2z_length,Eastern Forests,3
elev_mean_m_basin,7.741308916356337,peak2z_length,Eastern Forests,3
slope_pct,11.371961169631488,peak2z_length,Eastern Forests,3
awcave,5.8285363148482965,peak2z_length,Eastern Forests,3
permave,7.98691536590839,peak2z_length,Eastern Forests,3
topwet,11.203768891546723,peak2z_length,Eastern Forests,3
depth_bedrock_m,12.76212834231212,peak2z_length,Eastern Forests,3
porosity,8.488986080460377,peak2z_length,Eastern Forests,3
storage_m,9.583199252773783,peak2z_length,Eastern Forests,3
clayave,3.6508056649620153,peak2z_length,Eastern Forests,3
siltave,5.156386120861071,peak2z_length,Eastern Forests,3
sandave,6.333510003642233,peak2z_length,Eastern Forests,3
p_mm_cy,7.068747658569959,peak2z_length,Eastern Forests,4
p_mm_jas,3.584300725850634,peak2z_length,Eastern Forests,4
p_mm_ond,5.939855839174964,peak2z_length,Eastern Forests,4
p_mm_jfm,2.8129674707967767,peak2z_length,Eastern Forests,4
p_mm_amj,2.618338718136555,peak2z_length,Eastern Forests,4
pet_mm_cy,6.016190224236683,peak2z_length,Eastern Forests,4
pet_mm_jas,5.264440953162267,peak2z_length,Eastern Forests,4
pet_mm_ond,6.016816384679728,peak2z_length,Eastern Forests,4
pet_mm_jfm,6.45725368398343,peak2z_length,Eastern Forests,4
pet_mm_amj,4.826351916493035,peak2z_length,Eastern Forests,4
T_max_c_cy,7.192620893922388,peak2z_length,Eastern Forests,4
T_max_c_jas,6.219439326505284,peak2z_length,Eastern Forests,4
T_max_c_ond,9.752984830625891,peak2z_length,Eastern Forests,4
T_max_c_jfm,6.284085163094627,peak2z_length,Eastern Forests,4
T_max_c_amj,8.20688808326817,peak2z_length,Eastern Forests,4
swe_mm_cy,2.4688268975000565,peak2z_length,Eastern Forests,4
swe_mm_jas,0,peak2z_length,Eastern Forests,4
swe_mm_ond,2.674576272558821,peak2z_length,Eastern Forests,4
swe_mm_jfm,3.7641211274579867,peak2z_length,Eastern Forests,4
swe_mm_amj,0.7543164097403086,peak2z_length,Eastern Forests,4
p.pet_cy,4.666909476072553,peak2z_length,Eastern Forests,4
swe.p_cy,2.859761440601216,peak2z_length,Eastern Forests,4
p.pet_jfm,2.42268270742169,peak2z_length,Eastern Forests,4
swe.p_jfm,2.750462801417121,peak2z_length,Eastern Forests,4
p.pet_amj,5.461322364981524,peak2z_length,Eastern Forests,4
swe.p_amj,1.75579331509608,peak2z_length,Eastern Forests,4
p.pet_jas,2.650626523768394,peak2z_length,Eastern Forests,4
swe.p_jas,0,peak2z_length,Eastern Forests,4
p.pet_ond,6.464635048278352,peak2z_length,Eastern Forests,4
swe.p_ond,3.392415020895714,peak2z_length,Eastern Forests,4
p_mm_cy.previous,6.112516525267098,peak2z_length,Eastern Forests,4
p_mm_jas.previous,7.619076133678509,peak2z_length,Eastern Forests,4
p_mm_ond.previous,3.0249266502403525,peak2z_length,Eastern Forests,4
p_mm_jfm.previous,3.8250115439070003,peak2z_length,Eastern Forests,4
p_mm_amj.previous,2.5757508832759966,peak2z_length,Eastern Forests,4
pet_mm_cy.previous,3.99179047229104,peak2z_length,Eastern Forests,4
pet_mm_jas.previous,6.071113184454303,peak2z_length,Eastern Forests,4
pet_mm_ond.previous,7.460121812788371,peak2z_length,Eastern Forests,4
pet_mm_jfm.previous,8.33291958165809,peak2z_length,Eastern Forests,4
pet_mm_amj.previous,8.724852806806123,peak2z_length,Eastern Forests,4
T_max_c_cy.previous,6.771319166292698,peak2z_length,Eastern Forests,4
T_max_c_jas.previous,6.777888794449593,peak2z_length,Eastern Forests,4
T_max_c_ond.previous,4.826221159150477,peak2z_length,Eastern Forests,4
T_max_c_jfm.previous,3.873060961536189,peak2z_length,Eastern Forests,4
T_max_c_amj.previous,4.523200686554062,peak2z_length,Eastern Forests,4
swe_mm_cy.previous,3.7291146673688127,peak2z_length,Eastern Forests,4
swe_mm_jas.previous,0,peak2z_length,Eastern Forests,4
swe_mm_ond.previous,1.0332534092442391,peak2z_length,Eastern Forests,4
swe_mm_jfm.previous,2.5587139987737184,peak2z_length,Eastern Forests,4
swe_mm_amj.previous,1.8086537023330584,peak2z_length,Eastern Forests,4
p.pet_cy.previous,4.126044267095702,peak2z_length,Eastern Forests,4
swe.p_cy.previous,4.839626058988854,peak2z_length,Eastern Forests,4
p.pet_jfm.previous,5.304923588967063,peak2z_length,Eastern Forests,4
swe.p_jfm.previous,4.403932756242375,peak2z_length,Eastern Forests,4
p.pet_amj.previous,3.9696027819685518,peak2z_length,Eastern Forests,4
swe.p_amj.previous,2.2761877005033115,peak2z_length,Eastern Forests,4
p.pet_jas.previous,6.287006795046556,peak2z_length,Eastern Forests,4
swe.p_jas.previous,0,peak2z_length,Eastern Forests,4
p.pet_ond.previous,3.1614318658076748,peak2z_length,Eastern Forests,4
swe.p_ond.previous,1.9011368632220975,peak2z_length,Eastern Forests,4
dams_n,9.064023428563964,peak2z_length,Eastern Forests,4
maxstorage_af,8.075785163314547,peak2z_length,Eastern Forests,4
normstorage_af,11.493883448736781,peak2z_length,Eastern Forests,4
majordams_n,7.503683407549754,peak2z_length,Eastern Forests,4
wuse_mm,13.661421647785858,peak2z_length,Eastern Forests,4
irrig_prc,10.776487899601825,peak2z_length,Eastern Forests,4
lulc_water_prc,11.306504568971867,peak2z_length,Eastern Forests,4
lulc_dev_prc,11.417011800307316,peak2z_length,Eastern Forests,4
lulc_wetland_prc,9.548565775962016,peak2z_length,Eastern Forests,4
lulc_forest_prc,10.292751384033838,peak2z_length,Eastern Forests,4
lulc_barren_prc,8.438872758157054,peak2z_length,Eastern Forests,4
lulc_grass_prc,9.681287348906336,peak2z_length,Eastern Forests,4
lulc_ag_prc,12.535912226207454,peak2z_length,Eastern Forests,4
drain_sqkm,17.665179683341528,peak2z_length,Eastern Forests,4
elev_mean_m_basin,6.197167158525572,peak2z_length,Eastern Forests,4
slope_pct,12.736359829688562,peak2z_length,Eastern Forests,4
awcave,7.787732175971305,peak2z_length,Eastern Forests,4
permave,5.125263015116378,peak2z_length,Eastern Forests,4
topwet,9.873385331161078,peak2z_length,Eastern Forests,4
depth_bedrock_m,7.51932656889768,peak2z_length,Eastern Forests,4
porosity,9.911003281618154,peak2z_length,Eastern Forests,4
storage_m,9.273524308828353,peak2z_length,Eastern Forests,4
clayave,8.552916013216466,peak2z_length,Eastern Forests,4
siltave,4.255531191360976,peak2z_length,Eastern Forests,4
sandave,4.6569969907660695,peak2z_length,Eastern Forests,4
p_mm_cy,3.8107677014650188,peak2z_length,Eastern Forests,5
p_mm_jas,5.1593926007053,peak2z_length,Eastern Forests,5
p_mm_ond,3.5489004204192396,peak2z_length,Eastern Forests,5
p_mm_jfm,3.3838235161725843,peak2z_length,Eastern Forests,5
p_mm_amj,2.167726408609314,peak2z_length,Eastern Forests,5
pet_mm_cy,6.1053388555189665,peak2z_length,Eastern Forests,5
pet_mm_jas,1.8803107283405327,peak2z_length,Eastern Forests,5
pet_mm_ond,7.038293812733368,peak2z_length,Eastern Forests,5
pet_mm_jfm,3.979604189205192,peak2z_length,Eastern Forests,5
pet_mm_amj,4.6383890069522575,peak2z_length,Eastern Forests,5
T_max_c_cy,6.85174675597772,peak2z_length,Eastern Forests,5
T_max_c_jas,3.7950729951129976,peak2z_length,Eastern Forests,5
T_max_c_ond,4.195503009470225,peak2z_length,Eastern Forests,5
T_max_c_jfm,3.40496132234775,peak2z_length,Eastern Forests,5
T_max_c_amj,4.908183453908613,peak2z_length,Eastern Forests,5
swe_mm_cy,2.037226518491799,peak2z_length,Eastern Forests,5
swe_mm_jas,0,peak2z_length,Eastern Forests,5
swe_mm_ond,2.0009976566688623,peak2z_length,Eastern Forests,5
swe_mm_jfm,3.1103915848519903,peak2z_length,Eastern Forests,5
swe_mm_amj,0.19754608574074006,peak2z_length,Eastern Forests,5
p.pet_cy,5.557484380052084,peak2z_length,Eastern Forests,5
swe.p_cy,3.8116644006430818,peak2z_length,Eastern Forests,5
p.pet_jfm,5.277739851258657,peak2z_length,Eastern Forests,5
swe.p_jfm,3.6250502192203453,peak2z_length,Eastern Forests,5
p.pet_amj,3.153546965592885,peak2z_length,Eastern Forests,5
swe.p_amj,1.5432288936005698,peak2z_length,Eastern Forests,5
p.pet_jas,2.9876981798237945,peak2z_length,Eastern Forests,5
swe.p_jas,0,peak2z_length,Eastern Forests,5
p.pet_ond,4.45633241160661,peak2z_length,Eastern Forests,5
swe.p_ond,2.2044684197705497,peak2z_length,Eastern Forests,5
p_mm_cy.previous,5.567488995335961,peak2z_length,Eastern Forests,5
p_mm_jas.previous,7.082752920458317,peak2z_length,Eastern Forests,5
p_mm_ond.previous,2.6688232605200306,peak2z_length,Eastern Forests,5
p_mm_jfm.previous,3.1734076909833555,peak2z_length,Eastern Forests,5
p_mm_amj.previous,3.9946712013221046,peak2z_length,Eastern Forests,5
pet_mm_cy.previous,4.49073071708365,peak2z_length,Eastern Forests,5
pet_mm_jas.previous,3.6807251646350787,peak2z_length,Eastern Forests,5
pet_mm_ond.previous,4.466423717596947,peak2z_length,Eastern Forests,5
pet_mm_jfm.previous,9.887653995874336,peak2z_length,Eastern Forests,5
pet_mm_amj.previous,4.815230601959589,peak2z_length,Eastern Forests,5
T_max_c_cy.previous,4.64608996005141,peak2z_length,Eastern Forests,5
T_max_c_jas.previous,6.711406883113571,peak2z_length,Eastern Forests,5
T_max_c_ond.previous,5.248247937252545,peak2z_length,Eastern Forests,5
T_max_c_jfm.previous,4.758491059159462,peak2z_length,Eastern Forests,5
T_max_c_amj.previous,3.958215228114496,peak2z_length,Eastern Forests,5
swe_mm_cy.previous,2.1373185798452843,peak2z_length,Eastern Forests,5
swe_mm_jas.previous,0,peak2z_length,Eastern Forests,5
swe_mm_ond.previous,2.384670720782614,peak2z_length,Eastern Forests,5
swe_mm_jfm.previous,2.6702674722950643,peak2z_length,Eastern Forests,5
swe_mm_amj.previous,-0.3991648728510399,peak2z_length,Eastern Forests,5
p.pet_cy.previous,4.418612383405226,peak2z_length,Eastern Forests,5
swe.p_cy.previous,4.3372204709683,peak2z_length,Eastern Forests,5
p.pet_jfm.previous,5.595696824510632,peak2z_length,Eastern Forests,5
swe.p_jfm.previous,4.951959848325324,peak2z_length,Eastern Forests,5
p.pet_amj.previous,3.274742299274093,peak2z_length,Eastern Forests,5
swe.p_amj.previous,-3.0426315150379577,peak2z_length,Eastern Forests,5
p.pet_jas.previous,5.792170800593695,peak2z_length,Eastern Forests,5
swe.p_jas.previous,0,peak2z_length,Eastern Forests,5
p.pet_ond.previous,4.031850100776632,peak2z_length,Eastern Forests,5
