predictor,PrcIncMSE,metric,region,iteration
swe_mm_jas.previous,2.746994117288109,zeroflowfirst,Western Mountains,2
swe_mm_ond.previous,5.445653461420023,zeroflowfirst,Western Mountains,2
swe_mm_jfm.previous,6.279715513993051,zeroflowfirst,Western Mountains,2
swe_mm_amj.previous,5.928717406157317,zeroflowfirst,Western Mountains,2
p.pet_cy.previous,10.446031890734622,zeroflowfirst,Western Mountains,2
swe.p_cy.previous,5.5102613089235755,zeroflowfirst,Western Mountains,2
p.pet_jfm.previous,9.86568458902374,zeroflowfirst,Western Mountains,2
swe.p_jfm.previous,4.959354835112795,zeroflowfirst,Western Mountains,2
p.pet_amj.previous,4.891449476069342,zeroflowfirst,Western Mountains,2
swe.p_amj.previous,5.002540298770457,zeroflowfirst,Western Mountains,2
p.pet_jas.previous,6.217591295646273,zeroflowfirst,Western Mountains,2
swe.p_jas.previous,3.7248861521828602,zeroflowfirst,Western Mountains,2
p.pet_ond.previous,6.9132447656844445,zeroflowfirst,Western Mountains,2
swe.p_ond.previous,5.229949273136214,zeroflowfirst,Western Mountains,2
dams_n,5.974824653232719,zeroflowfirst,Western Mountains,2
maxstorage_af,9.931732701746881,zeroflowfirst,Western Mountains,2
normstorage_af,14.136353899122625,zeroflowfirst,Western Mountains,2
majordams_n,10.288969148767148,zeroflowfirst,Western Mountains,2
wuse_mm,9.155495690671676,zeroflowfirst,Western Mountains,2
irrig_prc,8.16051113764318,zeroflowfirst,Western Mountains,2
lulc_water_prc,16.068115123726667,zeroflowfirst,Western Mountains,2
lulc_dev_prc,7.480878599215074,zeroflowfirst,Western Mountains,2
lulc_wetland_prc,8.338317686393522,zeroflowfirst,Western Mountains,2
lulc_forest_prc,25.28394699064164,zeroflowfirst,Western Mountains,2
lulc_barren_prc,11.639324793765864,zeroflowfirst,Western Mountains,2
lulc_grass_prc,11.745455703977164,zeroflowfirst,Western Mountains,2
lulc_ag_prc,8.09438292155841,zeroflowfirst,Western Mountains,2
drain_sqkm,10.32009214044503,zeroflowfirst,Western Mountains,2
elev_mean_m_basin,9.106769200926573,zeroflowfirst,Western Mountains,2
slope_pct,9.092118256623923,zeroflowfirst,Western Mountains,2
awcave,4.653542035180131,zeroflowfirst,Western Mountains,2
permave,11.521775738954316,zeroflowfirst,Western Mountains,2
topwet,8.339677494673019,zeroflowfirst,Western Mountains,2
depth_bedrock_m,8.306102176659765,zeroflowfirst,Western Mountains,2
porosity,10.51376429580927,zeroflowfirst,Western Mountains,2
storage_m,8.489693734103192,zeroflowfirst,Western Mountains,2
clayave,9.550438052849415,zeroflowfirst,Western Mountains,2
