predictor,PrcIncMSE,metric,region,iteration
drain_sqkm,8.883923091068231,peak2z_length,South Great Plains,2
elev_mean_m_basin,6.6648340388708895,peak2z_length,South Great Plains,2
slope_pct,17.34877443540231,peak2z_length,South Great Plains,2
awcave,7.44565562056274,peak2z_length,South Great Plains,2
permave,7.732855601095332,peak2z_length,South Great Plains,2
topwet,9.471020738028603,peak2z_length,South Great Plains,2
depth_bedrock_m,11.693868825922628,peak2z_length,South Great Plains,2
porosity,9.795019114985369,peak2z_length,South Great Plains,2
storage_m,13.011808727159385,peak2z_length,South Great Plains,2
clayave,5.01427658395529,peak2z_length,South Great Plains,2
siltave,7.680067156792209,peak2z_length,South Great Plains,2
sandave,9.231303175517533,peak2z_length,South Great Plains,2
p_mm_cy,6.43502493950244,peak2z_length,South Great Plains,3
p_mm_jas,1.6611374881484664,peak2z_length,South Great Plains,3
p_mm_ond,5.740232975529934,peak2z_length,South Great Plains,3
p_mm_jfm,6.954215547091617,peak2z_length,South Great Plains,3
p_mm_amj,7.702866501033974,peak2z_length,South Great Plains,3
pet_mm_cy,3.1857051063638924,peak2z_length,South Great Plains,3
pet_mm_jas,4.217633289575413,peak2z_length,South Great Plains,3
pet_mm_ond,7.400862244141749,peak2z_length,South Great Plains,3
pet_mm_jfm,3.578002370132827,peak2z_length,South Great Plains,3
pet_mm_amj,7.15918241873515,peak2z_length,South Great Plains,3
T_max_c_cy,3.910645815459838,peak2z_length,South Great Plains,3
T_max_c_jas,5.872733441582743,peak2z_length,South Great Plains,3
T_max_c_ond,8.809197633233152,peak2z_length,South Great Plains,3
T_max_c_jfm,8.696333305809928,peak2z_length,South Great Plains,3
T_max_c_amj,7.807994640113656,peak2z_length,South Great Plains,3
swe_mm_cy,3.099961125263355,peak2z_length,South Great Plains,3
swe_mm_jas,0.45491983826832383,peak2z_length,South Great Plains,3
swe_mm_ond,5.808135167499291,peak2z_length,South Great Plains,3
swe_mm_jfm,3.6295380607400296,peak2z_length,South Great Plains,3
swe_mm_amj,4.379492694396446,peak2z_length,South Great Plains,3
p.pet_cy,5.255404996421685,peak2z_length,South Great Plains,3
swe.p_cy,4.207531195750806,peak2z_length,South Great Plains,3
p.pet_jfm,6.461208557798115,peak2z_length,South Great Plains,3
swe.p_jfm,4.045021586481556,peak2z_length,South Great Plains,3
p.pet_amj,7.231113032468606,peak2z_length,South Great Plains,3
swe.p_amj,4.740987575782477,peak2z_length,South Great Plains,3
p.pet_jas,2.8340822071130085,peak2z_length,South Great Plains,3
swe.p_jas,0.34661278338381835,peak2z_length,South Great Plains,3
p.pet_ond,4.4787041061206985,peak2z_length,South Great Plains,3
swe.p_ond,5.3670994065238835,peak2z_length,South Great Plains,3
p_mm_cy.previous,5.361770352975904,peak2z_length,South Great Plains,3
p_mm_jas.previous,2.8623607642332627,peak2z_length,South Great Plains,3
p_mm_ond.previous,2.9265334147308537,peak2z_length,South Great Plains,3
p_mm_jfm.previous,7.177540520882904,peak2z_length,South Great Plains,3
p_mm_amj.previous,5.983977544057966,peak2z_length,South Great Plains,3
pet_mm_cy.previous,6.088111263547138,peak2z_length,South Great Plains,3
pet_mm_jas.previous,5.907356154720372,peak2z_length,South Great Plains,3
pet_mm_ond.previous,5.031805948444762,peak2z_length,South Great Plains,3
pet_mm_jfm.previous,5.8383073718842855,peak2z_length,South Great Plains,3
pet_mm_amj.previous,5.756591311499236,peak2z_length,South Great Plains,3
T_max_c_cy.previous,4.580358435877004,peak2z_length,South Great Plains,3
T_max_c_jas.previous,6.042429252036654,peak2z_length,South Great Plains,3
T_max_c_ond.previous,3.6804995963102676,peak2z_length,South Great Plains,3
T_max_c_jfm.previous,4.744625271883528,peak2z_length,South Great Plains,3
T_max_c_amj.previous,3.7865890654182772,peak2z_length,South Great Plains,3
swe_mm_cy.previous,3.7520749116101366,peak2z_length,South Great Plains,3
swe_mm_jas.previous,-0.787081183915739,peak2z_length,South Great Plains,3
