gage_ID,dams_n,majordams_n,wuse_mm,irrig_prc,lulc_water_prc,lulc_dev_prc,lulc_wetland_prc,lulc_forest_prc,lulc_barren_prc,lulc_grass_prc,lulc_ag_prc,drain_sqkm,elev_mean_m_basin,slope_pct,awcave,permave,topwet,depth_bedrock_m,porosity,clayave,siltave,p_mm_ond,p_mm_jfm,pet_mm_cy,pet_mm_jas,pet_mm_ond,pet_mm_amj,T_max_c_cy,T_max_c_jas,swe_mm_cy,swe_mm_ond,p.pet_cy,swe.p_cy,p.pet_jfm,swe.p_jfm,p.pet_amj,swe.p_amj,p.pet_jas,p.pet_ond,swe.p_ond,tau_annualnoflowdays,tau_zeroflowfirst,tau_peak2z_length,tau_p_mm_ond,tau_p_mm_jfm,tau_pet_mm_cy,tau_pet_mm_amj,tau_pet_mm_jas,tau_pet_mm_ond,tau_T_max_c_cy,tau_T_max_c_jas,tau_swe_mm_cy,tau_swe_mm_ond,tau_p.pet_cy,tau_swe.p_cy,tau_p.pet_jfm,tau_swe.p_jfm,tau_p.pet_amj,tau_swe.p_amj,tau_p.pet_jas,tau_p.pet_ond,tau_swe.p_ond,region,Sample
10352500,0,0,4.671992868421053,9.868421052631579e-5,7.617951278969375e-5,5.9250732169761814e-5,0.0037223695355062497,0.012228125900589581,0.0016270329892629834,0.9822870413296818,0,582.9,1792.839,14.07754,0.11,1.04,10.83168,33.36597755,0.127812202,34.65,37.49,150.81578947368422,154.97368421052633,1198.7105263157894,517.3421052631579,142.76315789473685,402.55263157894734,14.20800052,25.988072082368422,97.32432432432432,52.916666666666664,0.37287622069329823,0.21001166162563714,1.1717698155392384,0.5929781275591626,0.2717884012412068,0.3516247334861597,0.062725432187171,1.0839710146736614,0.3193887595633772,-0.025604551920341393,NA,NA,-0.001422475106685633,-0.07965860597439545,0.2631578947368421,0.10810810810810811,0.3285917496443812,0.1166429587482219,0.1593172119487909,0.11806543385490754,-0.17867867867867868,-0.1349206349206349,-0.13513513513513514,-0.16516516516516516,-0.1465149359886202,-0.13333333333333333,-0.09246088193456614,-0.16031746031746033,-0.2716927453769559,-0.02418207681365576,-0.23333333333333334,Western Desert,Train
11014000,0,0,3.7057171578947368,9.526315789473684e-4,6.026095649988057e-4,0.021736281049980096,0.001683512252002339,0.10866914143503743,0.0031741725447639716,0.8448902968989218,0.019243986254295534,181.8,490.8957,19.41326,0.12,3.01,10.30123,0.864052645,0.052323824,18.77,38.69,112.34210526315789,224.8421052631579,1558,550.7368421052631,266.10526315789474,486.63157894736844,24.983454146842107,32.18758581236842,0.13513513513513514,0,0.2540087856790304,3.8538309895093815e-4,0.9481550680793736,2.9239766081871346e-4,0.08691628045482216,0.001141552511415525,0.025029548064941978,0.4377515270738815,0,0.36174242424242425,-0.21739130434782608,0.015810276679841896,-0.01422475106685633,-0.16216216216216217,0.3684210526315789,0.1934566145092461,0.14793741109530584,0.1906116642958748,0.16073968705547653,0.01849217638691323,0.03153153153153153,0,-0.23186344238975817,0.03153153153153153,-0.18349928876244664,0.03650793650793651,0.004267425320056899,-0.0015873015873015873,0.001422475106685633,-0.01849217638691323,0,Mediterranean California,Train
11015000,0,0,2.445574092105263,0.01039736842105263,8.227643127906747e-4,0.019434192004417906,0.007015017421532287,0.24786654148874473,0.0011296125847209439,0.7112827466329635,0.012449125554829955,117.8,1330.862,17.55203,0.11,5.47,10.19439,3.009686305,0.01,12.93,24.7,186.1315789473684,355.55263157894734,1574.157894736842,556.1578947368421,272.0263157894737,492.63157894736844,20.979126904210528,29.867591533157896,23.486486486486488,7.944444444444445,0.4165752815535064,0.03808715532388899,1.539065209714958,0.06992145403976259,0.1477515387901467,0.06154045628848807,0.06639407051101162,0.7168895994371529,0.041457025083457555,0.2887624466571835,-0.14482758620689656,0.08275862068965517,-0.059743954480796585,-0.16500711237553342,0.3812233285917496,0.1763869132290185,0.13513513513513514,0.2460881934566145,0.2546230440967283,0.23186344238975817,-0.40540540540540543,-0.03015873015873016,-0.2546230440967283,-0.3123123123123123,-0.21763869132290184,-0.15714285714285714,-0.03840682788051209,-0.1619047619047619,-0.13229018492176386,-0.06116642958748222,-0.03333333333333333,Mediterranean California,Train
11028500,1.605263157894737,0,28.93248632631579,0.018347368421052633,1.1606836151296162e-4,0.06658536669344262,0.002599403604478694,0.0613412102203042,0.0035195978318261116,0.8004853709624721,0.0653529823259633,146.3,561.2751,8.686578,0.12,2.46,11.30067,6.780347265,0.078900299,16.66,32,110.28947368421052,241.78947368421052,1491.2894736842106,530.8421052631579,252.31578947368422,466.0263157894737,24.677210495,32.080949657105265,0.02702702702702703,0,0.278823525680246,7.90263948158685e-5,1.0769402724945165,2.1701388888888888e-4,0.10029422505930703,0,0.0282278900609572,0.45646284726446135,0,0.5291607396870555,-0.33712660028449504,0.16216216216216217,-0.03840682788051209,-0.1934566145092461,0.29445234708392604,0.10953058321479374,0.12233285917496443,0.1678520625889047,0.044096728307254626,-0.015647226173541962,-0.03303303303303303,0,-0.2546230440967283,-0.03303303303303303,-0.22048364153627312,-0.03333333333333333,0.001422475106685633,0,-0.08250355618776671,-0.041251778093883355,0,Mediterranean California,Train
11042000,7.131578947368421,5.526315789473684,29.87585034473684,0.10120131578947368,0.004120551320487607,0.05598343993235166,0.007684725270158478,0.16227421211781953,0.003542090323425332,0.6387086832519033,0.12768629778385407,1439.1,717.0984,16.98453,0.12,4.44,10.76206,4.595287554,0.048140797,14.98,28.48,117.42105263157895,258.94736842105266,1519.2631578947369,539.6315789473684,256.13157894736844,475.2105263157895,23.462015100789475,30.898312358157895,5.135135135135135,1.6944444444444444,0.2961179418123417,0.012210998314116503,1.1148056157479396,0.022070482106245796,0.09368097607319806,0.03137664643156771,0.050651453259819054,0.4784546701315052,0.014025228359585997,0.47368421052631576,-0.5714285714285714,-0.4090909090909091,-0.04551920341394026,-0.15362731152204837,0.3029871977240398,0.14082503556187767,0,0.14509246088193456,0.08392603129445235,-0.004267425320056899,-0.3768768768768769,-0.17142857142857143,-0.25177809388335703,-0.32882882882882886,-0.1721194879089616,-0.14603174603174604,-0.03840682788051209,-0.0761904761904762,-0.04551920341394026,-0.06401137980085349,-0.16825396825396827,Mediterranean California,Train
11042400,0,0,2.8081765236842102,0.016885526315789472,2.5180385784286346e-4,0.00984862794450258,0.0020049470587187503,0.1398770885713598,0.007487364928860395,0.8313352483543228,0.009194919284392783,342.2,1119.265,17.0298,0.1,6.63,10.17826,0.617457516,0.02088063,11.08,22.22,108.6842105263158,217.23684210526315,1595.1842105263158,578.7631578947369,251.76315789473685,518.1842105263158,23.271511833157895,32.1401887868421,6.864864864864865,2,0.2551014726226191,0.018382437099067235,0.9443627515077335,0.037626745252232,0.0760572781663532,0.017170839429869366,0.06944865919450054,0.4502424885611885,0.018342506587861247,0.32147937411095306,NA,NA,-0.04694167852062589,-0.14082503556187767,0.2702702702702703,0.17496443812233287,0.034139402560455195,0.10953058321479374,0.12375533428165007,0.08677098150782361,-0.30180180180180183,-0.09682539682539683,-0.25177809388335703,-0.24474474474474475,-0.16642958748221906,-0.15555555555555556,-0.049786628733997154,-0.10317460317460317,-0.007112375533428165,-0.06116642958748222,-0.09682539682539683,Mediterranean California,Train
11042631,0,0,7.38852262368421,0.006396052631578947,1.3811857631000933e-4,0.029423414233596967,0.003072334191457599,0.19493406554261733,0.005304377432317577,0.7568931539273683,0.010234536096332162,35.2,572.3132,16.76726,0.13,2.02,11.36398,2.669616858,0.104407079,20.5,35.31,114.23684210526316,247.76315789473685,1588.5263157894738,570.3684210526316,268.7105263157895,493.10526315789474,25.01682815894737,32.75062929052631,0.2702702702702703,0.1388888888888889,0.26461954282731803,6.98930230496269e-4,1.0435188338590327,7.794222017949902e-4,0.08549866996456644,0,0.024121125585033903,0.44393302683676394,8.292156313767627e-4,0.32688172043010755,-0.16344086021505377,-0.12315270935960591,-0.05832147937411095,-0.16073968705547653,0.25177809388335703,0.10099573257467995,0.06401137980085349,0.16358463726884778,0.07823613086770982,-0.015647226173541962,-0.1906906906906907,-0.1253968253968254,-0.2716927453769559,-0.1816816816816817,-0.1806543385490754,-0.05396825396825397,-0.06258890469416785,0,-0.044096728307254626,-0.05263157894736842,-0.12380952380952381,Mediterranean California,Train
11042800,1.8157894736842106,0.6052631578947368,63.36577107894737,0.05406315789473684,0.03434690342153269,0.12703398053416715,1.2766913009875099e-4,0.08286185213946878,0.00792701568670015,0.6181349546026377,0.12956762448539483,148.5,484.0795,7.987615,0.13,2.7,12.27033,4.017108943,0.100645972,18.97,36.43,75.52631578947368,173.8421052631579,1679.9736842105262,606.7894736842105,276.44736842105266,528.1578947368421,26.97374864473684,35.37760297473684,0,0,0.17414107754463404,0,0.6946501217209925,0,0.05644787153531071,0,0.01998043462296827,0.28605217341477485,0,-0.14193548387096774,-0.17634408602150536,0.43655913978494626,-0.04551920341394026,-0.1678520625889047,0.17923186344238975,0.07823613086770982,0.034139402560455195,0.1166429587482219,0.13513513513513514,0.021337126600284494,0,0,-0.25177809388335703,0,-0.18349928876244664,0,-0.08677098150782361,0,-0.04836415362731152,-0.05263157894736842,0,Mediterranean California,Train
11042900,0,0,31.877136842105262,0.03412763157894737,0.017878792433853614,0.06388419205672294,0.0016921613695807245,0.07475644281683155,0.009278882652923984,0.7888663207118216,0.04364320795826562,227.1,611.13,8.41249,0.12,2.76,11.72891,3.506893223,0.077296999,18.12,34.83,85.57894736842105,194.02631578947367,1657.7631578947369,595.6315789473684,274.3157894736842,520.4736842105264,26.155379125789473,34.50288901631579,0,0,0.20014933690997516,0,0.7772357420756254,0,0.06468075875072901,0,0.028842148816415954,0.3257020043194641,0,0.16774193548387098,-0.3053763440860215,0.08387096774193549,-0.04694167852062589,-0.1763869132290185,0.23470839260312945,0.10810810810810811,0.01849217638691323,0.12944523470839261,0.112375533428165,0.015647226173541962,0,0,-0.2773826458036984,0,-0.1891891891891892,0,-0.08961593172119488,0,-0.07681365576102418,-0.05263157894736842,0,Mediterranean California,Train
11043000,3.4210526315789473,1.605263157894737,59.27453979736842,0.03724736842105263,0.01609065441812736,0.15171498716632775,0.00094982065076146835,0.0681561708034247,0.013463685338066887,0.6865212787027529,0.06310340292053895,572.5,520.6351,8.298669,0.13,2.65,12.18999,4.620757247,0.106905177,18.48,35.38,81.36842105263158,194.23684210526315,1650.5526315789473,594.8421052631579,273.39473684210526,516.2105263157895,26.359651230789474,34.57151029789473,0,0,0.19520555406115236,0,0.7830143773492501,0,0.060112311541406546,0,0.023671615725904722,0.31134088040253244,0,0.3413940256045519,-0.13666666666666666,0.4420289855072464,-0.05405405405405406,-0.1678520625889047,0.23186344238975817,0.10810810810810811,0.04267425320056899,0.13229018492176386,0.13513513513513514,0.01422475106685633,0,0,-0.2546230440967283,0,-0.18349928876244664,0,-0.05832147937411095,0,-0.09957325746799431,-0.05547652916073969,0,Mediterranean California,Train
11046000,6.421052631578948,2.6052631578947367,30.57913967631579,0.04154605263157895,0.00672839387906309,0.0677458873960896,0.0048261610078199945,0.08836382397106637,0.010748286319120023,0.7719893561842592,0.0495980912425817,1912.2,700.9952,12.54527,0.11,4.21,11.15637,3.34623538,0.076635816,15.61,30.23,93.60526315789474,207.68421052631578,1591.4736842105262,570.0526315789474,264.60526315789474,499.2368421052632,24.67822041868421,32.61873569815789,1.8108108108108107,0.5277777777777778,0.22583263002521267,0.005481785090779174,0.8629914357306884,0.01009767315384935,0.06984912661152132,0.010093771457407821,0.03823542991647346,0.36906514456697576,0.004870574294939271,0.0380952380952381,0.03694581280788178,-0.0960591133004926,-0.04267425320056899,-0.16216216216216217,0.24039829302987198,0.12944523470839261,0.02275960170697013,0.09388335704125178,0.10099573257467995,0.00995732574679943,-0.2552552552552553,-0.10317460317460317,-0.2546230440967283,-0.21771771771771772,-0.1891891891891892,-0.14126984126984127,-0.04551920341394026,-0.047619047619047616,-0.044096728307254626,-0.04694167852062589,-0.10634920634920635,Mediterranean California,Train
11046530,3.8421052631578947,3.8421052631578947,20.886497755263157,0.021638157894736842,6.326551989014697e-4,0.05767210045724132,0.005358577079271028,0.14995762377109606,0.004422171662293874,0.7704567339743221,0.011500137856874084,283.8,460.5826,20.78894,0.13,2.48,10.63062,1.769981105,0.134293884,22.34,39.61,119.8157894736842,246.5,1543.2894736842106,544.4736842105264,270.55263157894734,464.92105263157896,24.15104079236842,30.892763158157894,0,0,0.26869003776079037,0,0.9866677787508512,0,0.0770585632121913,0,0.02064583793795751,0.4588759159004703,0,0.20833333333333334,-0.23544973544973544,-0.21693121693121692,-0.02844950213371266,-0.12375533428165007,0.2631578947368421,0.11379800853485064,0.007112375533428165,0.1379800853485064,0.10668563300142248,0.02844950213371266,0,0,-0.1891891891891892,0,-0.1379800853485064,0,-0.044096728307254626,0,-0.14509246088193456,-0.04694167852062589,0,Mediterranean California,Train
11051500,3.210526315789474,2.210526315789474,9.871950815789473,3.578947368421053e-4,0.018986907129317693,0.03715755566687378,0.0012829139559081611,0.5022375270871288,0.008567612019214894,0.4316827530756053,8.473106595144831e-5,542.3,2071.039,27.15545,0.07,7.72,10.06907,10.62400751,0.074071387,11.39,27.89,185.81578947368422,370.63157894736844,1401.842105263158,504.36842105263156,218.21052631578948,470.9736842105263,16.93214198236842,25.36624714,208.97297297297297,62.416666666666664,0.4770148550121767,0.31122215664138864,1.9356200726978934,0.4999816957964928,0.12354439713827285,0.7377084535521314,0.09846176951511425,0.8931233221830733,0.2849282094758345,-0.19914651493598862,0.12121212121212122,-0.09090909090909091,-0.06685633001422475,-0.14082503556187767,0.42816500711237554,0.20768136557610242,0.1678520625889047,0.22901849217638692,0.23470839260312945,0.20768136557610242,-0.2807807807807808,-0.10317460317460317,-0.283072546230441,-0.1891891891891892,-0.16642958748221906,-0.16984126984126985,-0.0953058321479374,-0.2619047619047619,-0.1379800853485064,-0.08392603129445235,-0.1492063492063492,Mediterranean California,Train
11055500,0,0,9.631876128947368,2.0394736842105265e-4,1.1779912678720016e-5,0.03533242728027168,0.0010049877168167944,0.2983316563480746,0.002110104691402709,0.6632090440507555,0,44.2,1216.264,30.87234,0.08,5.74,9.498873,0.406896897,0.01,13.41,31.18,192.28947368421052,395.7105263157895,1551.1315789473683,560.5526315789474,251.10526315789474,502.5,20.930646104210528,30.057465674736843,26.45945945945946,9.11111111111111,0.44680366545036887,0.040091515519862966,1.8220411417845113,0.07645905432120684,0.13898050394770275,0.05518009113835221,0.0512706758029525,0.8051158267126244,0.04515843057242415,-0.26458036984352773,0.2789473684210526,0.24210526315789474,-0.07254623044096728,-0.18207681365576103,0.46372688477951635,0.22759601706970128,0.2702702702702703,0.2532005689900427,0.27453769559032715,0.2147937411095306,-0.24924924924924924,-0.01904761904761905,-0.33712660028449504,-0.08708708708708708,-0.20056899004267426,0.04126984126984127,-0.10668563300142248,-0.026984126984126985,-0.18349928876244664,-0.10099573257467995,-0.031746031746031744,Mediterranean California,Train
11057500,4.315789473684211,0.3157894736842105,47.87447873421053,0.02740263157894737,4.04268737800056e-4,0.16542273360058882,0.0013817563825303234,0.1558911415065325,0.005541970644724794,0.6378673625232468,0.03349076660457671,329,880.6825,13.8164,0.11,3.94,10.74468,3.956964575,0.178326369,14.73,32.5,121.28947368421052,251.97368421052633,1632.2631578947369,582.7894736842105,275.0263157894737,509.10526315789474,24.372792519473684,32.99699656657895,5.675675675675675,2.111111111111111,0.2778063425813747,0.013013659953869655,1.025511411285208,0.02369945632194971,0.10157102178691085,0.03603503796442434,0.04386155842963967,0.46503996652115454,0.016688204475770376,-0.3840682788051209,0.26153846153846155,-0.027692307692307693,-0.021337126600284494,-0.17780938833570412,0.42105263157894735,0.14793741109530584,0.16358463726884778,0.13940256045519203,0.23470839260312945,0.18492176386913228,-0.3768768768768769,-0.08888888888888889,-0.2603129445234708,-0.24774774774774774,-0.18634423897581792,0.06031746031746032,-0.09246088193456614,-0.05238095238095238,-0.1251778093883357,-0.041251778093883355,-0.1111111111111111,Mediterranean California,Train
11059300,4.315789473684211,0.3157894736842105,20.97515604210526,0.015243421052631578,0.01097082157112277,0.10633582175612771,0.0013779872221857318,0.40642174362014766,0.014145065340989334,0.446252484675899,0.0144960758135278,946,1660.963,25.96708,0.07,7.16,10.09489,8.950088277,0.08649881,11.69,29.16,172.6315789473684,347.10526315789474,1479.6842105263158,530.9736842105264,238.1578947368421,484.9736842105263,19.152191209473685,27.632894736842104,155.35135135135135,45.361111111111114,0.4197404496322903,0.2506720040504894,1.670956077135226,0.4100071987164269,0.11759551062989794,0.706589987424456,0.07549794920358861,0.7610940819315025,0.2266553413098646,0.4182076813655761,0.30526315789473685,0.15263157894736842,-0.06685633001422475,-0.14793741109530584,0.44523470839260315,0.2019914651493599,0.21337126600284495,0.2460881934566145,0.24182076813655762,0.22048364153627312,-0.29429429429429427,-0.10793650793650794,-0.30014224751066854,-0.1831831831831832,-0.17496443812233287,-0.16825396825396827,-0.08961593172119488,-0.25555555555555554,-0.12944523470839261,-0.08108108108108109,-0.1634920634920635,Mediterranean California,Train
