predictor,PrcIncMSE,metric,region,iteration
depth_bedrock_m,10.263654754610714,peak2z_length,Mediterranean California,1
porosity,7.433036214241146,peak2z_length,Mediterranean California,1
storage_m,7.1540759226005095,peak2z_length,Mediterranean California,1
clayave,8.713320657002903,peak2z_length,Mediterranean California,1
siltave,10.76253512914949,peak2z_length,Mediterranean California,1
sandave,5.762976544906794,peak2z_length,Mediterranean California,1
p_mm_cy,5.690424427827344,peak2z_length,Mediterranean California,2
p_mm_jas,2.7540323417728474,peak2z_length,Mediterranean California,2
p_mm_ond,4.989427842266735,peak2z_length,Mediterranean California,2
p_mm_jfm,5.352301977425179,peak2z_length,Mediterranean California,2
p_mm_amj,2.310936335537119,peak2z_length,Mediterranean California,2
pet_mm_cy,7.17342176240825,peak2z_length,Mediterranean California,2
pet_mm_jas,7.509236236944165,peak2z_length,Mediterranean California,2
pet_mm_ond,5.71081365643732,peak2z_length,Mediterranean California,2
pet_mm_jfm,6.398738084446127,peak2z_length,Mediterranean California,2
pet_mm_amj,5.4095117259309005,peak2z_length,Mediterranean California,2
T_max_c_cy,7.840628997316336,peak2z_length,Mediterranean California,2
T_max_c_jas,8.65794063270854,peak2z_length,Mediterranean California,2
T_max_c_ond,7.710032408961101,peak2z_length,Mediterranean California,2
T_max_c_jfm,5.26021871614443,peak2z_length,Mediterranean California,2
T_max_c_amj,7.391888448482261,peak2z_length,Mediterranean California,2
swe_mm_cy,3.1574790898162166,peak2z_length,Mediterranean California,2
swe_mm_jas,-0.9365323311648671,peak2z_length,Mediterranean California,2
swe_mm_ond,3.951741544597662,peak2z_length,Mediterranean California,2
swe_mm_jfm,2.242937536382956,peak2z_length,Mediterranean California,2
swe_mm_amj,1.4770954407862031,peak2z_length,Mediterranean California,2
p.pet_cy,5.469635387925229,peak2z_length,Mediterranean California,2
swe.p_cy,6.321127012166451,peak2z_length,Mediterranean California,2
p.pet_jfm,4.915845653291111,peak2z_length,Mediterranean California,2
swe.p_jfm,3.9789895421759733,peak2z_length,Mediterranean California,2
p.pet_amj,1.2825854137724826,peak2z_length,Mediterranean California,2
swe.p_amj,2.458437391793226,peak2z_length,Mediterranean California,2
p.pet_jas,5.311385686201233,peak2z_length,Mediterranean California,2
swe.p_jas,-0.055311917343473835,peak2z_length,Mediterranean California,2
p.pet_ond,4.714677756359582,peak2z_length,Mediterranean California,2
swe.p_ond,3.1553735260824043,peak2z_length,Mediterranean California,2
p_mm_cy.previous,4.643818872014713,peak2z_length,Mediterranean California,2
p_mm_jas.previous,3.157441381779927,peak2z_length,Mediterranean California,2
p_mm_ond.previous,2.2485237871888635,peak2z_length,Mediterranean California,2
p_mm_jfm.previous,5.334777166402264,peak2z_length,Mediterranean California,2
p_mm_amj.previous,2.965698828817134,peak2z_length,Mediterranean California,2
pet_mm_cy.previous,5.7173082065802685,peak2z_length,Mediterranean California,2
pet_mm_jas.previous,6.352251350695677,peak2z_length,Mediterranean California,2
pet_mm_ond.previous,6.841474909159591,peak2z_length,Mediterranean California,2
pet_mm_jfm.previous,3.1085507234905,peak2z_length,Mediterranean California,2
pet_mm_amj.previous,2.6133259691990145,peak2z_length,Mediterranean California,2
T_max_c_cy.previous,5.224843743980613,peak2z_length,Mediterranean California,2
T_max_c_jas.previous,9.358778665853135,peak2z_length,Mediterranean California,2
T_max_c_ond.previous,5.645190781738319,peak2z_length,Mediterranean California,2
T_max_c_jfm.previous,0.8561057286202383,peak2z_length,Mediterranean California,2
T_max_c_amj.previous,4.868885876054631,peak2z_length,Mediterranean California,2
swe_mm_cy.previous,3.566020113552826,peak2z_length,Mediterranean California,2
swe_mm_jas.previous,-1.586195050119917,peak2z_length,Mediterranean California,2
swe_mm_ond.previous,3.0313708445650303,peak2z_length,Mediterranean California,2
swe_mm_jfm.previous,3.7351507610037338,peak2z_length,Mediterranean California,2
swe_mm_amj.previous,2.0555751590510325,peak2z_length,Mediterranean California,2
p.pet_cy.previous,3.0363289093880925,peak2z_length,Mediterranean California,2
swe.p_cy.previous,3.2431970702095976,peak2z_length,Mediterranean California,2
p.pet_jfm.previous,3.296091552748865,peak2z_length,Mediterranean California,2
swe.p_jfm.previous,3.402386631459218,peak2z_length,Mediterranean California,2
p.pet_amj.previous,2.1297327909089616,peak2z_length,Mediterranean California,2
swe.p_amj.previous,4.261922579809486,peak2z_length,Mediterranean California,2
p.pet_jas.previous,3.5913332330653773,peak2z_length,Mediterranean California,2
swe.p_jas.previous,0.2911012630144552,peak2z_length,Mediterranean California,2
p.pet_ond.previous,1.904178247913773,peak2z_length,Mediterranean California,2
swe.p_ond.previous,2.8945555330346595,peak2z_length,Mediterranean California,2
dams_n,2.9947231264404333,peak2z_length,Mediterranean California,2
maxstorage_af,4.469521246475421,peak2z_length,Mediterranean California,2
normstorage_af,1.9593362609298703,peak2z_length,Mediterranean California,2
majordams_n,3.5674661044138594,peak2z_length,Mediterranean California,2
wuse_mm,20.78054265769331,peak2z_length,Mediterranean California,2
irrig_prc,8.155651640642432,peak2z_length,Mediterranean California,2
lulc_water_prc,5.278420281413752,peak2z_length,Mediterranean California,2
lulc_dev_prc,13.640111053238757,peak2z_length,Mediterranean California,2
lulc_wetland_prc,5.266575864487318,peak2z_length,Mediterranean California,2
lulc_forest_prc,13.413292275608542,peak2z_length,Mediterranean California,2
lulc_barren_prc,14.808372007068186,peak2z_length,Mediterranean California,2
lulc_grass_prc,9.54111053596441,peak2z_length,Mediterranean California,2
lulc_ag_prc,6.754723647190306,peak2z_length,Mediterranean California,2
drain_sqkm,9.00467403830421,peak2z_length,Mediterranean California,2
elev_mean_m_basin,5.805706420771028,peak2z_length,Mediterranean California,2
slope_pct,6.683511008249521,peak2z_length,Mediterranean California,2
awcave,6.9710229536989985,peak2z_length,Mediterranean California,2
permave,7.2856240355507556,peak2z_length,Mediterranean California,2
topwet,8.454749350622192,peak2z_length,Mediterranean California,2
depth_bedrock_m,12.87117605641988,peak2z_length,Mediterranean California,2
porosity,7.511474794587849,peak2z_length,Mediterranean California,2
storage_m,10.61128902971963,peak2z_length,Mediterranean California,2
clayave,8.945786226582305,peak2z_length,Mediterranean California,2
siltave,10.49876598058109,peak2z_length,Mediterranean California,2
