predictor,PrcIncMSE,metric,region,iteration
swe.p_cy,7.788602634320607,zeroflowfirst,South Great Plains,2
p.pet_jfm,9.050335926934103,zeroflowfirst,South Great Plains,2
swe.p_jfm,7.075507774308518,zeroflowfirst,South Great Plains,2
p.pet_amj,14.484102743414143,zeroflowfirst,South Great Plains,2
swe.p_amj,2.352332518045416,zeroflowfirst,South Great Plains,2
p.pet_jas,6.451062276194954,zeroflowfirst,South Great Plains,2
swe.p_jas,2.1662141870508687,zeroflowfirst,South Great Plains,2
p.pet_ond,7.396126462863573,zeroflowfirst,South Great Plains,2
swe.p_ond,7.455366406386873,zeroflowfirst,South Great Plains,2
p_mm_cy.previous,12.438493375987495,zeroflowfirst,South Great Plains,2
p_mm_jas.previous,8.152154676875929,zeroflowfirst,South Great Plains,2
p_mm_ond.previous,8.907315140799323,zeroflowfirst,South Great Plains,2
p_mm_jfm.previous,9.987681381294045,zeroflowfirst,South Great Plains,2
p_mm_amj.previous,7.107603026972172,zeroflowfirst,South Great Plains,2
pet_mm_cy.previous,9.571030556112497,zeroflowfirst,South Great Plains,2
pet_mm_jas.previous,6.371676765252047,zeroflowfirst,South Great Plains,2
pet_mm_ond.previous,7.781464858901789,zeroflowfirst,South Great Plains,2
pet_mm_jfm.previous,10.0914844062325,zeroflowfirst,South Great Plains,2
pet_mm_amj.previous,9.164673337260169,zeroflowfirst,South Great Plains,2
T_max_c_cy.previous,9.70220142163116,zeroflowfirst,South Great Plains,2
T_max_c_jas.previous,8.545486638895817,zeroflowfirst,South Great Plains,2
T_max_c_ond.previous,10.53084218188178,zeroflowfirst,South Great Plains,2
T_max_c_jfm.previous,10.160545432679918,zeroflowfirst,South Great Plains,2
T_max_c_amj.previous,9.615911276292449,zeroflowfirst,South Great Plains,2
swe_mm_cy.previous,6.490620359353776,zeroflowfirst,South Great Plains,2
swe_mm_jas.previous,-0.19288845292573192,zeroflowfirst,South Great Plains,2
swe_mm_ond.previous,7.255586691369805,zeroflowfirst,South Great Plains,2
swe_mm_jfm.previous,8.438017429226472,zeroflowfirst,South Great Plains,2
swe_mm_amj.previous,2.7539523670872135,zeroflowfirst,South Great Plains,2
p.pet_cy.previous,19.776273340135635,zeroflowfirst,South Great Plains,2
swe.p_cy.previous,7.93582951570922,zeroflowfirst,South Great Plains,2
p.pet_jfm.previous,15.285666322320395,zeroflowfirst,South Great Plains,2
swe.p_jfm.previous,11.909239631058115,zeroflowfirst,South Great Plains,2
p.pet_amj.previous,7.331630380659596,zeroflowfirst,South Great Plains,2
swe.p_amj.previous,3.151283944131554,zeroflowfirst,South Great Plains,2
p.pet_jas.previous,8.382168052761132,zeroflowfirst,South Great Plains,2
swe.p_jas.previous,0.5565569284628346,zeroflowfirst,South Great Plains,2
p.pet_ond.previous,10.61445592029002,zeroflowfirst,South Great Plains,2
swe.p_ond.previous,7.953598536567315,zeroflowfirst,South Great Plains,2
dams_n,9.970458777584765,zeroflowfirst,South Great Plains,2
maxstorage_af,9.729415788085495,zeroflowfirst,South Great Plains,2
normstorage_af,11.071053427232286,zeroflowfirst,South Great Plains,2
majordams_n,7.127363797701762,zeroflowfirst,South Great Plains,2
wuse_mm,13.803961910198254,zeroflowfirst,South Great Plains,2
irrig_prc,18.33273650953248,zeroflowfirst,South Great Plains,2
lulc_water_prc,12.75485073750137,zeroflowfirst,South Great Plains,2
lulc_dev_prc,13.304408898084237,zeroflowfirst,South Great Plains,2
lulc_wetland_prc,14.570609045529878,zeroflowfirst,South Great Plains,2
lulc_forest_prc,14.797587118755716,zeroflowfirst,South Great Plains,2
lulc_barren_prc,12.940393809550145,zeroflowfirst,South Great Plains,2
lulc_grass_prc,20.44424385334455,zeroflowfirst,South Great Plains,2
lulc_ag_prc,12.747309515292212,zeroflowfirst,South Great Plains,2
drain_sqkm,17.898171037932514,zeroflowfirst,South Great Plains,2
elev_mean_m_basin,9.989219456987264,zeroflowfirst,South Great Plains,2
slope_pct,16.910539225036,zeroflowfirst,South Great Plains,2
awcave,11.145729436027164,zeroflowfirst,South Great Plains,2
permave,17.869417697788837,zeroflowfirst,South Great Plains,2
topwet,19.438552564623603,zeroflowfirst,South Great Plains,2
depth_bedrock_m,8.684911958937601,zeroflowfirst,South Great Plains,2
porosity,15.811353642038458,zeroflowfirst,South Great Plains,2
storage_m,12.181681873350934,zeroflowfirst,South Great Plains,2
clayave,14.683589082033256,zeroflowfirst,South Great Plains,2
siltave,10.946693322465611,zeroflowfirst,South Great Plains,2
sandave,12.713361663041882,zeroflowfirst,South Great Plains,2
p_mm_cy,7.390353483542745,zeroflowfirst,South Great Plains,3
p_mm_jas,7.071543124702155,zeroflowfirst,South Great Plains,3
p_mm_ond,7.870928580701208,zeroflowfirst,South Great Plains,3
p_mm_jfm,8.28806904612095,zeroflowfirst,South Great Plains,3
p_mm_amj,12.520219764610637,zeroflowfirst,South Great Plains,3
pet_mm_cy,7.960490891765285,zeroflowfirst,South Great Plains,3
pet_mm_jas,6.984756380956557,zeroflowfirst,South Great Plains,3
pet_mm_ond,9.458801881247807,zeroflowfirst,South Great Plains,3
pet_mm_jfm,9.701734248192759,zeroflowfirst,South Great Plains,3
pet_mm_amj,10.931749496549765,zeroflowfirst,South Great Plains,3
T_max_c_cy,8.493538343846957,zeroflowfirst,South Great Plains,3
T_max_c_jas,9.828351024279275,zeroflowfirst,South Great Plains,3
T_max_c_ond,8.737383188498619,zeroflowfirst,South Great Plains,3
T_max_c_jfm,7.91267222316308,zeroflowfirst,South Great Plains,3
T_max_c_amj,12.293461045249162,zeroflowfirst,South Great Plains,3
swe_mm_cy,5.369645479565794,zeroflowfirst,South Great Plains,3
swe_mm_jas,0.5839735377109624,zeroflowfirst,South Great Plains,3
swe_mm_ond,4.567227404208494,zeroflowfirst,South Great Plains,3
swe_mm_jfm,3.5648446402419167,zeroflowfirst,South Great Plains,3
swe_mm_amj,2.812730801967724,zeroflowfirst,South Great Plains,3
p.pet_cy,6.390970286013214,zeroflowfirst,South Great Plains,3
swe.p_cy,5.628104167036576,zeroflowfirst,South Great Plains,3
p.pet_jfm,7.124859157206501,zeroflowfirst,South Great Plains,3
swe.p_jfm,4.944607166156926,zeroflowfirst,South Great Plains,3
p.pet_amj,14.350219839653851,zeroflowfirst,South Great Plains,3
swe.p_amj,1.5051867414105138,zeroflowfirst,South Great Plains,3
p.pet_jas,5.547119969233587,zeroflowfirst,South Great Plains,3
swe.p_jas,-0.22108344619002757,zeroflowfirst,South Great Plains,3
p.pet_ond,6.983594839071953,zeroflowfirst,South Great Plains,3
swe.p_ond,6.474247818858645,zeroflowfirst,South Great Plains,3
p_mm_cy.previous,13.085522190036912,zeroflowfirst,South Great Plains,3
p_mm_jas.previous,8.562922120944767,zeroflowfirst,South Great Plains,3
p_mm_ond.previous,6.631758560169652,zeroflowfirst,South Great Plains,3
p_mm_jfm.previous,11.12175205626604,zeroflowfirst,South Great Plains,3
p_mm_amj.previous,8.152942494127037,zeroflowfirst,South Great Plains,3
pet_mm_cy.previous,9.152157059140542,zeroflowfirst,South Great Plains,3
pet_mm_jas.previous,8.294617084239135,zeroflowfirst,South Great Plains,3
pet_mm_ond.previous,6.851070089196191,zeroflowfirst,South Great Plains,3
pet_mm_jfm.previous,10.851645698358142,zeroflowfirst,South Great Plains,3
pet_mm_amj.previous,7.850559458518523,zeroflowfirst,South Great Plains,3
T_max_c_cy.previous,11.330526625891101,zeroflowfirst,South Great Plains,3
T_max_c_jas.previous,8.15042206332527,zeroflowfirst,South Great Plains,3
T_max_c_ond.previous,10.92436459553062,zeroflowfirst,South Great Plains,3
T_max_c_jfm.previous,9.610728544162276,zeroflowfirst,South Great Plains,3
T_max_c_amj.previous,6.85005290768721,zeroflowfirst,South Great Plains,3
swe_mm_cy.previous,3.4337679818976308,zeroflowfirst,South Great Plains,3
swe_mm_jas.previous,2.049967098570793,zeroflowfirst,South Great Plains,3
swe_mm_ond.previous,3.8596162348460017,zeroflowfirst,South Great Plains,3
swe_mm_jfm.previous,6.207480747538004,zeroflowfirst,South Great Plains,3
swe_mm_amj.previous,3.0363722058210914,zeroflowfirst,South Great Plains,3
p.pet_cy.previous,22.99656343444333,zeroflowfirst,South Great Plains,3
swe.p_cy.previous,6.057452394292349,zeroflowfirst,South Great Plains,3
p.pet_jfm.previous,13.40650092702035,zeroflowfirst,South Great Plains,3
swe.p_jfm.previous,8.181722290546574,zeroflowfirst,South Great Plains,3
p.pet_amj.previous,8.2058447090731,zeroflowfirst,South Great Plains,3
swe.p_amj.previous,3.152404015782168,zeroflowfirst,South Great Plains,3
p.pet_jas.previous,6.668852927265718,zeroflowfirst,South Great Plains,3
swe.p_jas.previous,2.8161255662870017,zeroflowfirst,South Great Plains,3
p.pet_ond.previous,5.899112118834215,zeroflowfirst,South Great Plains,3
swe.p_ond.previous,6.450777008157061,zeroflowfirst,South Great Plains,3
dams_n,15.42667881772725,zeroflowfirst,South Great Plains,3
maxstorage_af,16.008341997303607,zeroflowfirst,South Great Plains,3
normstorage_af,16.42785247999263,zeroflowfirst,South Great Plains,3
majordams_n,16.570864089680192,zeroflowfirst,South Great Plains,3
wuse_mm,12.074176648126716,zeroflowfirst,South Great Plains,3
irrig_prc,17.374170001987075,zeroflowfirst,South Great Plains,3
lulc_water_prc,13.682469350336369,zeroflowfirst,South Great Plains,3
lulc_dev_prc,14.801929368099922,zeroflowfirst,South Great Plains,3
lulc_wetland_prc,13.24053543935438,zeroflowfirst,South Great Plains,3
lulc_forest_prc,19.27940008004678,zeroflowfirst,South Great Plains,3
